id,name,symbol
18268,Lumenswap,LSP
18271,BankRoll,BANKR
18272,Mandala Exchange,MDX 
18273,SolanaSail Governance Token,GSAIL
18297,OnlyNFTs,ONFTS
18315,LADYBUG FINANCE,LADYB
18316,Ulti Arena,ULTI
18318,MintySwap,MINTYS
18319,Aldrin,RIN
18353,SavePlanetEarth,SPE
18354,PARADOX NFT BSC,PXBSC
18355,Virtue Poker,VPP
18357,StorX Token,SRX
18358,HAMSTER,HAM
18359,S.C. Corinthians Fan Token,SCCP
18360,StackOS,STACK2
18361,Beer Inu,BEER
18377,Moonriver,MOVR
18394,Zenccoin,ZENC
18425,BitBucks,BITBUCKS
18449,Avakus,AVAK
18455,vEmpire DDAO,VEMP
18472,Sing Token,SING
18497,Lithium Finance,LITH
18498,Caliente Finance,CAL
18499,Retreeb,TREEB
18500,PumpETH,PUMPETH
18501,The Truth,UFO2
18502,KILT Coin,KILT
18503,BABYARABIA,BABYARABIA
18504,WEYU,WEYU
18506,Vpunks,VPU
18507,Cryption Network,CNT
18508,Gain Protocol,GAIN
18509,ExArePee,EXP
18510,Reverse,RVRS
18520,Merge (BEP-20),MERGE-BEP20
18538,Genesis Pool,GPOOL
18540,Astro Protocol,ASTRO
18541,ODIN Protocol,ODIN
18564,ZooKeeper,ZOO
18581,MyPetSocial,MPS
18583,Integral,ITGR
18586,Boost,BOOST
18587,BitBucks Swap,BBSWAP
18594,Zilliqa Index,ZILLEX
18595,Consult Coin,CONSULT
18598,United DEX Index,UNIDEX
18601,Theos,THEOS
18602,Sunny Aggregator,SUNNY
18610,IX Swap,IXS
18615,JEDSTAR,JED
18616,ShibaWater,SWATER
18623,Betu,BETU
18646,Dinheirus.Cash,DICASH
18647,Ape In,APEIN
18650,LOFI-DEFI,LOFI
18653,POP Network Token,POP2
18654,Defi Warrior,FIWA
18655,Tiki Token,TIKI
18656,Saylormoon,SMOON
18663,StarMon Token,SMON
18665,ShapeShift FOX Token,FOX
18666,Legal LEAF,LEAF
18702,FireZard,ZARD
18703,1QUAD,QD
18734,MiamiCoin,MIA
18741,DOGEMOON,DGMOON
18748,MaskDoge,MASKDOGE
18753,Fungie DAO,FNG
18758,UFO Gaming,UFO3
18759,Polylauncher,ANGEL
18760,BEUROP,BEPR
18761,SafeEarn,SAFEARN
18762,Trias,TRIAS
18773,Inter Milan Fan Token,INTER
18796,Binemon,BIN
18797,Only1,LIKE3
18801,Matrixswap,MATRIX
18821,Avaxlauncher,AVXL
18827,PELE Network,PELE
18831,Unifees,FEES
18832,Yateem,YMT
18836,Circuit Elite,CRCTE
18873,DELL JO,DJL
18878,Tokel,TKL
18889,RivrDoge,RIVRDOGE
18898,Valencia CF Fan Token,VCF
18911,Realm,REALM
18919,HashBit,HBIT
18927,PlanetWatch,PLANETS
18941,LittleLink,LCL
18944,Lido Staked SOL,STSOL
18947,Elk Finance,ELK
18951,Debt Free Token,DEBTFREE
18962,FNDZ,FNDZ
18966,INPA Coin,INPA
18978,Vegaswap,VGA
18982,Dog Collar,COLLAR
19000,Genie Token,GENIETOKEN
19008,Sperax,SPA
19050,Superfuel,SFUEL
19068,Thetan Arena,THG
19086,INSUROBO,INSR
19105,Black Lemon,BOM
19107,Block Ape Scissors,BAS
19108,CryptoZoo,ZOO6
19156,UnityVentures,UV
19175,Whale Exploder,WHEX
19208,Aleph Zero,AZERO
19211,RELAY,RELAY
19212,Squeeze Token,SQUEEZE
19233,Metahero,HERO3
19234,Gick,Gick
19235,Octaplex Network,PLX
19236,Main Street,MAINST
19237,Flurry Finance,FLURRY
19238,iBAN COIN,IBAN
19255,ArchAngel Token,ARCHA
19285,Life Crypto,LIFE
19289,Galaxy Heroes Coin,GHC
19306,Koinomo,KMO
19322,Manchester City Fan Token,CITY
19326,Opulous,OPUL
19330,Mars Dollar Token,MDT2
19348,UFC Fan Token,UFC
19349,Argentine Football Association Fan Token,ARG
19350,Portugal National Team Fan Token,POR
19356,Alfa Romeo Racing ORLEN Fan Token,SAUBER
19357,Natus Vincere Fan Token,NAVI
19358,Göztepe S.K. Fan Token,GOZ
19359,Club Atletico Independiente Fan Token,CAI
19360,Apollon Limassol Fan Token,APL2
19361,?stanbul Ba?ak?ehir Fan Token,IBFK
19362,Legia Warsaw Fan Token,LEG
19363,Team Vitality Fan Token,VIT
19364,Fortuna Sittard Fan Token,FOR
19365,Clube Atlético Mineiro Fan Token,GALO
19366,Levante U.D. Fan Token,LEV
19367,Roush Fenway Racing Fan Token,ROUSH
19368,Leeds United Fan Token,LUFC
19369,Arsenal Fan Token,AFC
19370,Everton FC Fan Token,EFC
19371,Aston Villa Fan Token,AVL
19372,Socios United Fan Token,SSU
19374,Kawai Shiba,KSHIBA
19376,Idexo IDO,IDO
19386,Paint Swap,BRUSH
19462,DeFi Land,DFL
19464,RealFevr,FEVR
19465,DogeZero,DOGE0
19472,Digital World Travel,DIWOT
19489,MakiSwap,MAKI
19490,GRAVITOKEN,GRV
19550,BLOX,BLOX
19551,DeMonz,DMZ
19555,Chocolate Stablecoin,FRANC
19556,Zilliqa NFT Index,NFTDEX
19561,CroxSwap,CROX
19576,DePo Token,DEPO
19585,The Simpsons Crypto,SIMPSONS
19593,Bogged Finance,BOG2
19602,Sonic,SONIC
19613,DoubleDice,DODI
19614,Revival,RVL
19617,Holdex Finance,HOLDEX
19665,Star Atlas,ATLAS
19667,Star Atlas DAO,POLIS2
19668,Gamestarter,GAME3
19669,DARK,DARK7
19670,NIFT,NIFT
19671,MasterChef2,MASTERCHEF2
19720,Less Network,LESS 
19721,FOMO BABY,FOMOBABY
19722,TheCurator,CUR
19727,tudaBirds Token,TBIRD
19745,Anchor Protocol,ANC3
19746,Pylon Protocol,MINE
19747,StarTerra,STT
19756,OculusX,OSX
19757,Kripto Galaxy Battle,KABA
19758,Lilcoin,LIL2
19763,Orion Money,ORION
19764,AccessLauncher,ACX
19775,Promodio,PMD3
19788,Saolacoin,SAOLA
19797,AirNFTs,AIRT 
19840,Polytrade,TRADE2
19853,XXT-Token,XXT
19893,BODA,BODAV2
19905,Bloktopia,BLOK2
19906,Kawaii Token,KWT
19940,Finn,FINN
19961,NFTY Token,NFTY
19971,Flux Token,FLUX3
19981,CryptoBulls,CBT4
19982,TacoCat Token,TCT3
19983,Tendon Token,TEND2
19995,Globiance Token,$GBEX
20035,Litedex,LDX
20096,Revault,REVA
20100,Marvinomics,MARV
20123,CatenaX,CEX
20125,Transient,TSCT
20128,DXBPay,DXB
20129,Quarashi Network,QUA2
20130,GMX,GMX4
20134,Project Oasis,OASIS
20168,DefiSportsCoin,DSC
20173,Token,TOKN
20174,Shed Token,SHED
20178,ForeverBNB,FBNB
20188,HydroLink,HLINK
20207,Bezos Coin,BZSC
20209,Baby Floki Coin,BABYFLOKICOIN
20220,Flare Token,1FLR
20245,MrGrandPaDoge,MRBTC
20247,Doge Cash,DCH
20248,2kFinance,TWOK
20249,SpaceVikings,SVT
20250,Evelyn,EVE
20253,KOKA INU,INU
20306,DRIVENx,DVX
20323,Wonderland,TIME2
20333,Lunr,LUNR
20344,Token42,T42
20347,Oxygen,OXY
20360,Valkyrie Protocol,VKR
20363,Lazio Fan Token,LAZIO
20388,Senshi Inu,SENSHI
20441,PokerMania,POKERMANIA
20473,TerraFloki,TFLOKI
20479,MELONx,MLNX
20480,FANG Token,FANG
20507,Aurory,AURY
20511,Vinsmoke Sanji Inu,VINSMOKESANJI
20555,Doge Army Token,DGAT
20557,Berserk Inu,BERSERK
20632,Flamengo Fan Token,MENGO
20647,Xfinite Entertainment Token,XET2
20648,Smile Coin,SMILE
20673,SquidGameToken,SGT
20674,Fenerbahçe Token,FB
20675,Sint-Truidense Voetbalvereniging Fan Token,STV
20676,Aytemiz Alanyaspor Fan Token,ALA
20677,Spectrum Token,SPEC
20678,Terra Land,TLAND
20709,Ice Token,ICE
20718,InsurAce,INSUR
20782,Fuzz Finance,FUZZ2
20783,Anunnaki,AKI
20791,Blueberry Network,BLUEBERRY
20800,BurkaDuge,BDUGE
